zip3,year,quarter,hpi_index
214,2025,4,422.02
215,1995,1,100.0
215,1995,2,100.14
215,1995,3,103.79
215,1995,4,104.54
215,1996,1,105.34
215,1996,2,106.33
215,1996,3,103.64
215,1996,4,107.1
215,1997,1,106.93
215,1997,2,107.81
215,1997,3,108.75
215,1997,4,110.68
215,1998,1,112.2
215,1998,2,112.28
215,1998,3,113.17
215,1998,4,115.02
215,1999,1,115.55
215,1999,2,117.14
215,1999,3,116.57
215,1999,4,118.37
215,2000,1,122.1
215,2000,2,121.51
215,2000,3,125.44
215,2000,4,127.67
215,2001,1,130.57
215,2001,2,132.64
215,2001,3,136.37
215,2001,4,137.89
215,2002,1,140.48
215,2002,2,144.85
215,2002,3,148.95
215,2002,4,152.36
215,2003,1,153.58
215,2003,2,157.32
215,2003,3,161.43
215,2003,4,169.03
215,2004,1,173.76
215,2004,2,181.4
215,2004,3,190.46
215,2004,4,196.94
215,2005,1,206.42
215,2005,2,216.7
215,2005,3,226.45
215,2005,4,234.15
215,2006,1,239.72
215,2006,2,247.45
215,2006,3,248.64
215,2006,4,250.27
215,2007,1,255.34
215,2007,2,257.46
215,2007,3,252.6
215,2007,4,254.09
215,2008,1,253.93
215,2008,2,250.07
215,2008,3,242.64
215,2008,4,241.25
215,2009,1,241.34
215,2009,2,236.04
215,2009,3,225.47
215,2009,4,219.35
215,2010,1,212.47
215,2010,2,213.19
215,2010,3,211.12
215,2010,4,209.36
215,2011,1,203.36
215,2011,2,199.77
215,2011,3,201.09
215,2011,4,203.05
215,2012,1,200.36
215,2012,2,195.6
215,2012,3,197.46
215,2012,4,202.58
215,2013,1,196.79
215,2013,2,196.7
215,2013,3,194.05
215,2013,4,190.89
215,2014,1,193.07
215,2014,2,189.08
215,2014,3,192.75
215,2014,4,192.91
215,2015,1,193.1
215,2015,2,194.02
215,2015,3,195.65
215,2015,4,196.77
215,2016,1,199.23
215,2016,2,196.15
215,2016,3,202.88
215,2016,4,200.13
215,2017,1,204.32
215,2017,2,202.88
215,2017,3,206.56
215,2017,4,210.3
215,2018,1,206.71
215,2018,2,211.26
215,2018,3,211.68
215,2018,4,212.06
215,2019,1,213.17
215,2019,2,217.73
215,2019,3,220.73
215,2019,4,224.71
215,2020,1,227.59
215,2020,2,227.15
215,2020,3,230.32
215,2020,4,235.3
215,2021,1,243.81
215,2021,2,255.63
215,2021,3,267.56
215,2021,4,275.39
215,2022,1,288.53
215,2022,2,303.76
215,2022,3,307.09
215,2022,4,296.83
215,2023,1,305.95
215,2023,2,326.15
215,2023,3,324.95
215,2023,4,329.31
215,2024,1,325.37
215,2024,2,342.45
215,2024,3,336.75
215,2024,4,358.33
215,2025,1,352.44
215,2025,2,355.06
215,2025,3,366.62
215,2025,4,368.94
216,1995,1,100.0
216,1995,2,102.31
216,1995,3,104.6
216,1995,4,106.97
216,1996,1,107.04
216,1996,2,109.08
216,1996,3,105.19
216,1996,4,108.95
216,1997,1,109.51
216,1997,2,108.46
216,1997,3,111.23
216,1997,4,112.92
216,1998,1,113.17
216,1998,2,114.57
216,1998,3,115.81
216,1998,4,117.49
216,1999,1,119.14
216,1999,2,120.63
216,1999,3,119.46
216,1999,4,122.12
216,2000,1,125.93
216,2000,2,125.17
216,2000,3,129.57
216,2000,4,130.11
216,2001,1,133.65
216,2001,2,136.16
216,2001,3,139.95
216,2001,4,142.49
216,2002,1,147.47
216,2002,2,150.95
216,2002,3,155.31
216,2002,4,158.74
216,2003,1,161.35
216,2003,2,164.11
216,2003,3,168.8
216,2003,4,177.54
216,2004,1,183.33
216,2004,2,191.03
216,2004,3,202.99
216,2004,4,211.46
216,2005,1,220.19
216,2005,2,233.91
216,2005,3,243.04
216,2005,4,251.49
216,2006,1,258.92
216,2006,2,266.57
216,2006,3,268.1
216,2006,4,270.63
216,2007,1,273.76
216,2007,2,273.09
216,2007,3,270.82
216,2007,4,270.42
216,2008,1,269.1
216,2008,2,262.38
216,2008,3,255.38
216,2008,4,250.75
216,2009,1,248.76
216,2009,2,245.27
216,2009,3,235.49
216,2009,4,231.0
216,2010,1,223.3
216,2010,2,221.34
216,2010,3,219.86
216,2010,4,218.23
216,2011,1,210.34
216,2011,2,208.19
216,2011,3,206.81
216,2011,4,207.48
216,2012,1,205.81
216,2012,2,202.13
216,2012,3,203.41
216,2012,4,209.29
216,2013,1,202.76
216,2013,2,202.97
216,2013,3,198.41
216,2013,4,197.8
216,2014,1,200.42
216,2014,2,194.79
216,2014,3,204.72
216,2014,4,200.52
216,2015,1,204.14
216,2015,2,205.61
216,2015,3,202.63
216,2015,4,203.29
216,2016,1,206.12
216,2016,2,204.67
216,2016,3,212.24
216,2016,4,209.61
216,2017,1,213.3
216,2017,2,214.57
216,2017,3,216.63
216,2017,4,221.23
216,2018,1,218.91
216,2018,2,222.15
216,2018,3,225.16
216,2018,4,223.23
216,2019,1,222.23
216,2019,2,228.13
216,2019,3,232.28
216,2019,4,234.89
216,2020,1,239.54
216,2020,2,238.5
216,2020,3,239.92
216,2020,4,245.03
216,2021,1,253.79
216,2021,2,263.88
216,2021,3,277.84
216,2021,4,287.05
216,2022,1,296.56
216,2022,2,307.73
216,2022,3,315.07
216,2022,4,305.94
216,2023,1,312.67
216,2023,2,328.41
216,2023,3,331.77
216,2023,4,342.5
216,2024,1,334.5
216,2024,2,351.89
216,2024,3,344.75
216,2024,4,368.11
216,2025,1,356.29
216,2025,2,365.89
216,2025,3,369.18
216,2025,4,376.15
217,1995,1,100.0
217,1995,2,100.81
217,1995,3,102.74
217,1995,4,103.95
217,1996,1,104.52
217,1996,2,104.23
217,1996,3,102.59
217,1996,4,104.64
217,1997,1,104.64
217,1997,2,104.83
217,1997,3,105.79
217,1997,4,106.37
217,1998,1,107.75
217,1998,2,107.79
217,1998,3,108.68
217,1998,4,109.52
217,1999,1,110.29
217,1999,2,111.46
217,1999,3,111.71
217,1999,4,112.6
217,2000,1,113.16
217,2000,2,115.76
217,2000,3,117.14
217,2000,4,118.49
217,2001,1,121.42
217,2001,2,123.92
217,2001,3,126.29
217,2001,4,128.03
217,2002,1,131.29
217,2002,2,134.91
217,2002,3,139.78
217,2002,4,142.83
217,2003,1,145.6
217,2003,2,148.87
217,2003,3,153.09
217,2003,4,162.81
217,2004,1,166.42
217,2004,2,174.81
217,2004,3,188.54
217,2004,4,195.13
217,2005,1,203.1
217,2005,2,215.69
217,2005,3,227.56
217,2005,4,235.67
217,2006,1,240.99
217,2006,2,243.33
217,2006,3,244.73
217,2006,4,246.49
217,2007,1,247.96
217,2007,2,244.08
217,2007,3,239.33
217,2007,4,236.51
217,2008,1,232.99
217,2008,2,225.3
217,2008,3,214.1
217,2008,4,210.71
217,2009,1,207.83
217,2009,2,199.02
217,2009,3,193.22
217,2009,4,189.88
217,2010,1,188.49
217,2010,2,183.99
217,2010,3,187.18
217,2010,4,185.44
217,2011,1,178.67
217,2011,2,174.24
217,2011,3,177.33
217,2011,4,179.09
217,2012,1,175.91
217,2012,2,175.19
217,2012,3,176.93
217,2012,4,177.51
217,2013,1,176.97
217,2013,2,179.61
217,2013,3,181.94
217,2013,4,183.89
217,2014,1,183.27
217,2014,2,186.57
217,2014,3,186.62
217,2014,4,187.83
217,2015,1,190.05
217,2015,2,190.07
217,2015,3,190.42
217,2015,4,189.97
217,2016,1,191.54
217,2016,2,194.83
217,2016,3,195.93
217,2016,4,197.3
217,2017,1,197.55
217,2017,2,199.95
217,2017,3,201.32
217,2017,4,203.7
217,2018,1,206.44
217,2018,2,207.16
217,2018,3,208.54
217,2018,4,207.67
217,2019,1,208.45
217,2019,2,212.82
217,2019,3,214.57
217,2019,4,215.05
217,2020,1,217.48
217,2020,2,219.51
217,2020,3,221.8
217,2020,4,226.61
217,2021,1,232.09
217,2021,2,244.15
217,2021,3,257.12
217,2021,4,262.88
217,2022,1,271.51
217,2022,2,284.37
217,2022,3,285.82
217,2022,4,283.24
217,2023,1,285.86
217,2023,2,294.41
217,2023,3,301.22
217,2023,4,303.15
217,2024,1,309.46
217,2024,2,315.59
217,2024,3,321.78
217,2024,4,324.79
217,2025,1,324.79
217,2025,2,327.54
217,2025,3,331.05
217,2025,4,327.88
218,1995,1,100.0
218,1995,2,99.63
218,1995,3,101.9
218,1995,4,101.44
218,1996,1,103.33
218,1996,2,101.46
218,1996,3,104.49
218,1996,4,106.04
218,1997,1,106.05
218,1997,2,105.0
218,1997,3,105.93
218,1997,4,107.1
218,1998,1,108.77
218,1998,2,109.23
218,1998,3,108.59
218,1998,4,112.26
218,1999,1,111.89
218,1999,2,111.8
218,1999,3,114.77
218,1999,4,112.18
218,2000,1,117.39
218,2000,2,117.66
218,2000,3,121.38
218,2000,4,123.08
218,2001,1,126.52
218,2001,2,127.66
218,2001,3,131.06
218,2001,4,132.23
218,2002,1,132.94
218,2002,2,138.41
218,2002,3,142.5
218,2002,4,145.91
218,2003,1,147.88
218,2003,2,149.77
218,2003,3,156.23
218,2003,4,161.38
218,2004,1,165.5
218,2004,2,172.69
218,2004,3,185.26
218,2004,4,189.14
218,2005,1,200.8
218,2005,2,210.43
218,2005,3,220.5
218,2005,4,228.33
218,2006,1,235.48
218,2006,2,240.82
218,2006,3,244.29
218,2006,4,247.42
218,2007,1,249.41
218,2007,2,252.62
218,2007,3,246.34
218,2007,4,249.15
218,2008,1,245.89
218,2008,2,235.14
218,2008,3,234.88
218,2008,4,231.07
218,2009,1,229.68
218,2009,2,221.75
218,2009,3,212.22
218,2009,4,208.74
218,2010,1,202.56
218,2010,2,202.09
218,2010,3,198.87
218,2010,4,196.69
218,2011,1,189.23
218,2011,2,180.54
218,2011,3,183.26
218,2011,4,184.52
218,2012,1,179.59
218,2012,2,177.3
218,2012,3,176.35
218,2012,4,179.01
218,2013,1,179.61
218,2013,2,177.79
218,2013,3,177.32
218,2013,4,172.23
218,2014,1,179.2
218,2014,2,172.39
218,2014,3,177.06
218,2014,4,179.95
218,2015,1,178.89
218,2015,2,181.82
218,2015,3,180.53
218,2015,4,182.28
218,2016,1,185.95
218,2016,2,184.85
218,2016,3,180.98
218,2016,4,189.71
218,2017,1,189.93
218,2017,2,187.24
218,2017,3,188.28
218,2017,4,192.57
218,2018,1,200.32
218,2018,2,195.94
218,2018,3,195.54
218,2018,4,199.29
218,2019,1,202.42
218,2019,2,205.7
218,2019,3,210.64
218,2019,4,210.61
218,2020,1,214.63
218,2020,2,215.44
218,2020,3,219.98
218,2020,4,225.6
218,2021,1,230.16
218,2021,2,243.77
218,2021,3,258.65
218,2021,4,266.94
218,2022,1,277.23
218,2022,2,291.24
218,2022,3,299.16
218,2022,4,304.14
218,2023,1,308.8
218,2023,2,319.13
218,2023,3,331.21
218,2023,4,312.26
218,2024,1,328.1
218,2024,2,332.33
218,2024,3,335.92
218,2024,4,343.51
218,2025,1,355.93
218,2025,2,349.3
218,2025,3,345.09
218,2025,4,359.47
219,1995,1,100.0
219,1995,2,99.36
219,1995,3,104.09
219,1995,4,103.56
219,1996,1,106.01
219,1996,2,103.56
219,1996,3,102.93
219,1996,4,102.38
219,1997,1,104.32
219,1997,2,104.44
219,1997,3,104.88
219,1997,4,105.83
219,1998,1,109.72
219,1998,2,111.55
219,1998,3,110.96
219,1998,4,111.68
219,1999,1,112.25
219,1999,2,111.97
219,1999,3,111.34
219,1999,4,111.59
219,2000,1,115.29
219,2000,2,114.34
219,2000,3,115.74
219,2000,4,118.42
219,2001,1,119.94
219,2001,2,120.37
219,2001,3,125.0
219,2001,4,126.57
219,2002,1,127.28
219,2002,2,128.52
219,2002,3,132.36
219,2002,4,136.28
219,2003,1,137.81
219,2003,2,140.32
219,2003,3,144.78
219,2003,4,151.12
219,2004,1,154.87
219,2004,2,160.94
219,2004,3,170.03
219,2004,4,177.11
219,2005,1,183.27
219,2005,2,193.6
219,2005,3,201.06
219,2005,4,211.04
219,2006,1,219.37
219,2006,2,219.55
219,2006,3,222.84
219,2006,4,226.97
219,2007,1,226.83
219,2007,2,226.36
219,2007,3,224.11
219,2007,4,225.73
219,2008,1,224.9
219,2008,2,217.87
219,2008,3,212.43
219,2008,4,208.11
219,2009,1,209.82
219,2009,2,202.37
219,2009,3,198.34
219,2009,4,192.03
219,2010,1,192.86
219,2010,2,188.68
219,2010,3,190.84
219,2010,4,190.39
219,2011,1,184.83
219,2011,2,181.29
219,2011,3,179.3
219,2011,4,179.68
219,2012,1,176.52
219,2012,2,175.08
219,2012,3,178.03
219,2012,4,175.38
219,2013,1,176.44
219,2013,2,176.08
219,2013,3,173.28
219,2013,4,173.44
219,2014,1,175.68
219,2014,2,179.34
219,2014,3,176.39
219,2014,4,180.18
219,2015,1,178.01
219,2015,2,175.12
219,2015,3,178.83
219,2015,4,173.46
219,2016,1,181.49
219,2016,2,182.93
219,2016,3,183.66
219,2016,4,183.23
219,2017,1,181.81
219,2017,2,184.23
219,2017,3,185.28
219,2017,4,185.98
219,2018,1,187.24
219,2018,2,189.06
219,2018,3,193.53
219,2018,4,193.02
219,2019,1,196.2
219,2019,2,197.12
219,2019,3,199.2
219,2019,4,203.28
219,2020,1,204.61
219,2020,2,205.76
219,2020,3,211.33
219,2020,4,214.61
219,2021,1,221.35
219,2021,2,227.12
219,2021,3,241.0
219,2021,4,250.06
219,2022,1,255.27
219,2022,2,266.13
219,2022,3,266.08
219,2022,4,269.08
219,2023,1,282.97
219,2023,2,275.17
219,2023,3,286.32
219,2023,4,283.3
219,2024,1,286.86
219,2024,2,298.22
219,2024,3,305.02
219,2024,4,315.28
219,2025,1,294.38
219,2025,2,325.43
219,2025,3,327.71
219,2025,4,328.25
220,1995,1,100.0
220,1995,2,100.55
220,1995,3,102.55
220,1995,4,102.57
220,1996,1,102.38
220,1996,2,101.23
220,1996,3,101.68
220,1996,4,101.05
220,1997,1,102.49
220,1997,2,101.47
220,1997,3,102.97
220,1997,4,103.97
220,1998,1,103.97
220,1998,2,104.62
220,1998,3,105.47
220,1998,4,106.47
220,1999,1,107.64
220,1999,2,109.26
220,1999,3,112.45
220,1999,4,113.4
220,2000,1,116.26
220,2000,2,122.16
220,2000,3,125.47
220,2000,4,128.62
220,2001,1,132.48
220,2001,2,136.52
220,2001,3,141.75
220,2001,4,145.1
220,2002,1,149.48
220,2002,2,155.84
220,2002,3,160.61
220,2002,4,162.78
220,2003,1,166.03
220,2003,2,168.68
220,2003,3,173.54
220,2003,4,183.08
220,2004,1,187.69
220,2004,2,194.94
220,2004,3,216.76
220,2004,4,222.41
220,2005,1,230.22
220,2005,2,252.9
220,2005,3,263.11
220,2005,4,278.94
220,2006,1,279.07
220,2006,2,276.71
220,2006,3,274.72
220,2006,4,272.43
220,2007,1,265.49
220,2007,2,265.1
220,2007,3,258.38
220,2007,4,249.18
220,2008,1,247.15
220,2008,2,235.64
220,2008,3,228.18
220,2008,4,224.67
220,2009,1,224.69
220,2009,2,219.77
220,2009,3,218.49
220,2009,4,221.36
220,2010,1,219.62
220,2010,2,223.13
220,2010,3,227.53
220,2010,4,227.5
220,2011,1,225.19
220,2011,2,226.2
220,2011,3,229.1
220,2011,4,229.34
220,2012,1,229.48
220,2012,2,231.47
220,2012,3,234.43
220,2012,4,235.74
220,2013,1,238.89
220,2013,2,244.67
220,2013,3,250.39
220,2013,4,254.38
220,2014,1,254.36
220,2014,2,259.45
220,2014,3,259.91
220,2014,4,261.71
220,2015,1,261.82
220,2015,2,264.35
220,2015,3,267.15
220,2015,4,265.77
220,2016,1,266.62
220,2016,2,269.26
220,2016,3,269.92
220,2016,4,271.83
220,2017,1,269.4
220,2017,2,276.3
220,2017,3,275.62
220,2017,4,275.2
220,2018,1,277.06
220,2018,2,278.01
220,2018,3,281.26
220,2018,4,283.57
220,2019,1,286.34
220,2019,2,292.04
220,2019,3,292.8
220,2019,4,294.21
220,2020,1,297.52
220,2020,2,300.71
220,2020,3,304.74
220,2020,4,309.99
220,2021,1,314.1
220,2021,2,325.79
220,2021,3,335.48
220,2021,4,342.61
220,2022,1,353.54
220,2022,2,367.78
220,2022,3,362.19
220,2022,4,357.59
220,2023,1,363.51
220,2023,2,380.22
220,2023,3,380.81
220,2023,4,377.46
220,2024,1,387.76
220,2024,2,397.23
220,2024,3,406.37
220,2024,4,406.31
220,2025,1,412.23
220,2025,2,421.23
220,2025,3,411.56
220,2025,4,418.76
221,1995,1,100.0
221,1995,2,101.63
221,1995,3,101.89
221,1995,4,102.4
221,1996,1,103.33
221,1996,2,102.25
221,1996,3,101.49
221,1996,4,101.04
221,1997,1,102.38
221,1997,2,102.09
221,1997,3,103.05
221,1997,4,103.29
221,1998,1,104.69
221,1998,2,105.03
221,1998,3,105.42
221,1998,4,106.04
221,1999,1,107.32
221,1999,2,109.08
221,1999,3,112.44
221,1999,4,113.1
221,2000,1,115.37
221,2000,2,120.38
221,2000,3,122.65
221,2000,4,127.22
221,2001,1,130.33
221,2001,2,135.29
221,2001,3,140.31
221,2001,4,143.4
221,2002,1,148.07
221,2002,2,153.81
221,2002,3,159.25
221,2002,4,161.88
221,2003,1,165.17
221,2003,2,167.64
221,2003,3,173.49
221,2003,4,184.04
221,2004,1,188.32
221,2004,2,197.78
221,2004,3,222.62
221,2004,4,229.19
221,2005,1,240.42
221,2005,2,262.03
221,2005,3,277.85
221,2005,4,287.63
221,2006,1,291.13
221,2006,2,291.18
221,2006,3,287.03
221,2006,4,287.39
221,2007,1,281.71
221,2007,2,275.25
221,2007,3,262.91
221,2007,4,252.95
221,2008,1,243.06
221,2008,2,224.1
221,2008,3,212.24
221,2008,4,212.03
221,2009,1,217.22
221,2009,2,212.69
221,2009,3,209.38
221,2009,4,211.79
221,2010,1,210.78
221,2010,2,215.81
221,2010,3,217.69
221,2010,4,218.03
221,2011,1,214.86
221,2011,2,214.75
221,2011,3,218.79
221,2011,4,221.88
221,2012,1,219.53
221,2012,2,220.3
221,2012,3,223.52
221,2012,4,226.18
221,2013,1,227.84
221,2013,2,232.45
221,2013,3,234.88
221,2013,4,237.43
221,2014,1,238.5
221,2014,2,244.33
221,2014,3,245.33
221,2014,4,247.89
221,2015,1,249.05
221,2015,2,250.65
221,2015,3,252.12
221,2015,4,253.23
221,2016,1,250.93
221,2016,2,256.2
221,2016,3,257.32
221,2016,4,260.7
221,2017,1,258.96
221,2017,2,263.02
221,2017,3,263.19
221,2017,4,263.68
221,2018,1,268.4
221,2018,2,271.81
221,2018,3,272.16
221,2018,4,268.77
221,2019,1,273.5
221,2019,2,276.93
221,2019,3,280.39
221,2019,4,282.32
221,2020,1,285.56
221,2020,2,287.72
221,2020,3,291.14
221,2020,4,295.78
221,2021,1,301.0
221,2021,2,318.83
221,2021,3,327.57
221,2021,4,330.17
221,2022,1,341.5
221,2022,2,361.05
221,2022,3,362.51
221,2022,4,346.63
221,2023,1,359.07
221,2023,2,382.92
221,2023,3,373.96
221,2023,4,372.11
221,2024,1,387.27
221,2024,2,404.27
221,2024,3,402.6
221,2024,4,399.42
221,2025,1,403.45
221,2025,2,416.09
221,2025,3,415.02
221,2025,4,412.3
222,1995,1,100.0
222,1995,2,101.04
222,1995,3,102.8
222,1995,4,103.07
222,1996,1,103.65
222,1996,2,102.3
222,1996,3,100.29
222,1996,4,102.2
222,1997,1,101.69
222,1997,2,103.17
222,1997,3,102.49
222,1997,4,103.45
222,1998,1,107.03
222,1998,2,107.4
222,1998,3,109.05
222,1998,4,109.76
222,1999,1,111.63
222,1999,2,114.16
222,1999,3,117.18
222,1999,4,120.14
222,2000,1,126.21
222,2000,2,127.46
222,2000,3,133.6
222,2000,4,135.71
222,2001,1,142.74
222,2001,2,147.94
222,2001,3,150.93
222,2001,4,154.43
222,2002,1,160.76
222,2002,2,169.31
222,2002,3,174.83
222,2002,4,177.35
222,2003,1,180.91
222,2003,2,183.35
222,2003,3,188.57
222,2003,4,201.98
222,2004,1,204.0
222,2004,2,215.21
222,2004,3,241.55
222,2004,4,240.96
222,2005,1,250.73
222,2005,2,272.56
222,2005,3,287.28
222,2005,4,294.55
222,2006,1,294.2
222,2006,2,299.99
222,2006,3,298.75
222,2006,4,295.26
222,2007,1,290.27
222,2007,2,293.41
222,2007,3,295.67
222,2007,4,285.78
222,2008,1,285.84
222,2008,2,278.6
222,2008,3,280.6
222,2008,4,282.08
222,2009,1,281.15
222,2009,2,276.73
222,2009,3,276.44
222,2009,4,280.03
222,2010,1,277.87
222,2010,2,281.3
222,2010,3,283.54
222,2010,4,284.44
222,2011,1,280.93
222,2011,2,287.19
222,2011,3,287.72
222,2011,4,290.41
222,2012,1,290.27
222,2012,2,291.13
222,2012,3,295.38
222,2012,4,298.46
222,2013,1,302.68
222,2013,2,308.83
222,2013,3,313.89
222,2013,4,317.11
222,2014,1,318.1
222,2014,2,324.89
222,2014,3,325.6
222,2014,4,328.66
222,2015,1,330.92
222,2015,2,333.29
222,2015,3,339.48
222,2015,4,335.91
222,2016,1,337.67
222,2016,2,346.53
222,2016,3,345.92
222,2016,4,342.2
222,2017,1,339.77
222,2017,2,351.29
222,2017,3,354.74
222,2017,4,348.02
222,2018,1,354.7
222,2018,2,358.21
222,2018,3,370.4
222,2018,4,358.98
222,2019,1,368.37
222,2019,2,376.57
222,2019,3,379.42
222,2019,4,380.78
222,2020,1,386.56
222,2020,2,387.86
222,2020,3,393.31
222,2020,4,393.26
222,2021,1,397.79
222,2021,2,416.02
222,2021,3,415.63
222,2021,4,412.86
222,2022,1,432.8
222,2022,2,452.65
222,2022,3,448.34
222,2022,4,445.48
222,2023,1,449.2
222,2023,2,440.26
222,2023,3,457.35
222,2023,4,453.8
222,2024,1,472.58
222,2024,2,475.11
222,2024,3,489.17
222,2024,4,466.69
222,2025,1,472.17
222,2025,2,495.39
222,2025,3,485.04
222,2025,4,497.98
223,1995,1,100.0
223,1995,2,100.41
223,1995,3,101.49
223,1995,4,101.55
223,1996,1,103.82
223,1996,2,102.07
223,1996,3,100.42
223,1996,4,101.2
223,1997,1,101.32
223,1997,2,101.23
223,1997,3,102.33
223,1997,4,102.78
223,1998,1,104.13
223,1998,2,104.53
223,1998,3,105.49
223,1998,4,106.13
223,1999,1,107.23
223,1999,2,108.44
223,1999,3,109.57
223,1999,4,111.62
223,2000,1,113.19
223,2000,2,118.82
223,2000,3,121.95
223,2000,4,124.53
223,2001,1,129.13
223,2001,2,134.31
223,2001,3,138.22
223,2001,4,142.16
223,2002,1,146.86
223,2002,2,154.38
223,2002,3,159.65
223,2002,4,162.14
223,2003,1,165.63
223,2003,2,169.59
223,2003,3,175.3
223,2003,4,185.4
223,2004,1,189.46
223,2004,2,200.04
223,2004,3,219.87
223,2004,4,226.03
223,2005,1,235.78
223,2005,2,255.51
223,2005,3,269.66
223,2005,4,277.22
223,2006,1,280.25
223,2006,2,284.99
223,2006,3,279.05
223,2006,4,279.4
223,2007,1,272.65
223,2007,2,273.53
223,2007,3,267.34
223,2007,4,262.98
223,2008,1,258.05
223,2008,2,247.55
223,2008,3,240.69
223,2008,4,239.87
223,2009,1,241.29
223,2009,2,237.4
223,2009,3,234.77
223,2009,4,236.76
223,2010,1,238.12
223,2010,2,237.89
223,2010,3,241.52
223,2010,4,241.81
223,2011,1,238.93
223,2011,2,238.71
223,2011,3,241.02
223,2011,4,243.91
223,2012,1,242.81
223,2012,2,243.78
223,2012,3,247.13
223,2012,4,247.89
223,2013,1,249.72
223,2013,2,254.09
223,2013,3,260.5
223,2013,4,261.49
223,2014,1,264.36
223,2014,2,268.0
223,2014,3,269.2
223,2014,4,269.98
223,2015,1,272.21
223,2015,2,275.62
223,2015,3,275.23
223,2015,4,277.66
223,2016,1,280.19
223,2016,2,281.38
223,2016,3,283.52
223,2016,4,282.84
223,2017,1,281.33
223,2017,2,290.29
223,2017,3,288.19
223,2017,4,290.73
223,2018,1,292.06
223,2018,2,294.01
223,2018,3,295.1
223,2018,4,296.14
223,2019,1,302.27
223,2019,2,306.76
223,2019,3,310.2
223,2019,4,312.07
223,2020,1,316.41
223,2020,2,320.05
223,2020,3,325.51
223,2020,4,330.26
223,2021,1,335.69
223,2021,2,348.87
223,2021,3,355.61
223,2021,4,356.0
223,2022,1,367.51
223,2022,2,386.71
223,2022,3,376.71
223,2022,4,371.44
223,2023,1,381.3
223,2023,2,385.23
223,2023,3,395.0
223,2023,4,391.94
223,2024,1,402.25
223,2024,2,414.83
223,2024,3,412.81
223,2024,4,415.86
223,2025,1,423.53
223,2025,2,430.49
223,2025,3,413.34
223,2025,4,424.24
224,1995,1,100.0
224,1995,2,101.07
224,1995,3,101.12
224,1995,4,102.05
224,1996,1,106.49
224,1996,2,102.88
224,1996,3,102.07
224,1996,4,102.61
224,1997,1,101.92
224,1997,2,102.78
224,1997,3,104.18
224,1997,4,105.86
224,1998,1,108.03
224,1998,2,108.11
224,1998,3,106.49
224,1998,4,108.44
224,1999,1,108.26
224,1999,2,108.34
224,1999,3,108.2
224,1999,4,112.38
224,2000,1,109.67
224,2000,2,114.38
224,2000,3,114.45
224,2000,4,116.13
224,2001,1,119.16
224,2001,2,122.55
224,2001,3,126.13
224,2001,4,129.06
224,2002,1,131.66
224,2002,2,135.31
224,2002,3,139.47
224,2002,4,143.66
224,2003,1,146.44
224,2003,2,151.86
224,2003,3,156.89
224,2003,4,164.3
224,2004,1,172.39
224,2004,2,180.69
224,2004,3,195.57
224,2004,4,204.6
224,2005,1,215.42
224,2005,2,229.81
224,2005,3,243.33
224,2005,4,252.43
224,2006,1,258.16
224,2006,2,262.24
224,2006,3,262.8
224,2006,4,263.62
224,2007,1,259.37
224,2007,2,256.59
224,2007,3,248.02
224,2007,4,243.75
224,2008,1,239.87
224,2008,2,228.43
224,2008,3,213.9
224,2008,4,210.94
224,2009,1,210.21
224,2009,2,203.31
224,2009,3,195.61
224,2009,4,192.58
224,2010,1,189.14
224,2010,2,180.89
224,2010,3,186.53
224,2010,4,181.88
224,2011,1,178.84
224,2011,2,172.68
224,2011,3,177.96
224,2011,4,180.99
224,2012,1,177.76
224,2012,2,177.71
224,2012,3,179.51
224,2012,4,180.59
224,2013,1,180.07
224,2013,2,182.85
224,2013,3,185.31
224,2013,4,188.34
224,2014,1,187.59
224,2014,2,192.89
224,2014,3,192.84
224,2014,4,193.69
224,2015,1,195.83
224,2015,2,195.5
224,2015,3,198.35
224,2015,4,200.29
224,2016,1,197.34
224,2016,2,203.3
224,2016,3,203.69
224,2016,4,206.48
224,2017,1,204.59
224,2017,2,208.38
224,2017,3,209.87
224,2017,4,212.85
224,2018,1,212.86
224,2018,2,214.0
224,2018,3,217.92
224,2018,4,218.52
224,2019,1,220.76
224,2019,2,225.09
224,2019,3,226.67
224,2019,4,227.9
224,2020,1,229.62
224,2020,2,232.55
224,2020,3,238.66
224,2020,4,243.05
224,2021,1,249.28
224,2021,2,262.28
224,2021,3,278.54
224,2021,4,284.58
224,2022,1,297.24
224,2022,2,309.35
224,2022,3,305.2
224,2022,4,310.33
224,2023,1,313.31
224,2023,2,322.9
224,2023,3,337.44
224,2023,4,333.56
224,2024,1,342.3
224,2024,2,348.94
224,2024,3,352.65
224,2024,4,357.76
224,2025,1,349.7
224,2025,2,365.51
224,2025,3,367.66
224,2025,4,358.71
225,1995,1,100.0
225,1995,2,99.98
225,1995,3,103.66
